PartID,FormFactor,StorageBays,Color,SidePanel,Size,PSU
32e7ff37-dd01-41be-a187-fd198c300a72,ATX Mid Tower,4,Black,Tempered Glass,,
fb93ced5-b3e9-4aad-933b-7c43fd356e9d,ATX Mid Tower,2,Black / Gray,Acrylic,42.2,
3fba25a1-9c5d-431e-9a62-2fa859e73b02,HTPC,3,Black,,30.9,
aa873a8e-d7bb-4353-aa97-808f52a4a7f4,ATX Full Tower,2,Black,Tempered Glass,,
95b9934c-bd4b-4932-a09b-61aecf3c8919,MicroATX Desktop,1,Black,,8.0,265.0
72bef66c-5958-4878-93d9-2228a580c87a,ATX Mid Tower,2,White,Tempered Glass,49.6,
ffefa737-71d4-4c2b-bf23-266ed0f9fb08,Mini ITX Desktop,1,Silver,,23.8,
794d6032-0aa5-422e-a9b3-fe84fe1af105,Mini ITX Tower,0,Black,,29.9,
c8b0229c-a9ed-4a3b-9155-71d71504474e,ATX Mid Tower,2,Black,,,
33659205-ce85-4cd8-8616-9f4d934bedb4,ATX Mid Tower,2,Pink / White,Tempered Glass,43.0,
e343cf2d-bdf7-4ced-a367-5907c4612c44,ATX Mid Tower,2,Red / Black,Tempered Glass,,
d77e910a-2476-444f-b179-2c7a725d10c7,ATX Mid Tower,3,Black,,,
d2127e3d-eec0-4e6b-8509-010b10b9f80d,ATX Mid Tower,2,Black,Mesh,47.3,
26265d0f-61b7-4c93-aad7-227e8f691b18,ATX Mid Tower,2,White,Tempered Glass,51.9,
abe648ff-4229-4ee6-9f36-abda66396f9a,ATX Mid Tower,1,Black,Tempered Glass,37.5,
f842fe7a-50dd-4acc-a6d1-e273a4d63c4a,Mini ITX Tower,1,Black,,11.5,
a0443d86-129a-4710-82c1-a399aee955ea,ATX Mid Tower,3,Black,Tempered Glass,49.5,
fd39df03-cdec-4ab2-88a0-345305a80120,Mini ITX Desktop,5,White,,11.1,
2fc7c38b-e0cc-4d7e-82a9-6fa32a1ef4cd,MicroATX Mini Tower,2,Black,Tempered Glass,30.1,
93d139e9-0c6d-4e6d-9907-6adb6ae3f966,ATX Full Tower,7,Black,Acrylic,,
362d6a7e-bcf4-4df2-8ca3-d45089bf3eca,ATX Mid Tower,3,Black,Tempered Glass,,
85620feb-80cf-4322-b24b-c4a3b023b2a1,ATX Mid Tower,2,Black / Red,Acrylic,,
691c9e77-c73c-4a8a-838c-f8aae3cbe06d,MicroATX Mini Tower,2,Black,Tempered Glass,36.7,
36de0e5a-191a-4ac0-b6a5-898ef9b992e2,ATX Mid Tower,4,,Tempered Glass,71.7,
4e898383-b00f-42e0-bd8d-fab8179a7f83,HTPC,2,Black,,15.5,
d38059ba-8925-4c50-9d45-555764e411b8,ATX Mid Tower,2,Black,Tinted Tempered Glass,41.0,
85affa70-17e9-470f-a85b-a49aae1bc3eb,MicroATX Mini Tower,4,Black,,,
a8c70ce0-5112-4253-acde-0e2e75fe9ffc,Mini ITX Desktop,0,White,Tempered Glass,14.5,
c9c72ca9-20cf-4c63-ae18-617f167d4ae1,ATX Mid Tower,6,White / Black,Tempered Glass,61.7,
a631a357-8c3d-40c5-909e-523af96ca835,ATX Mid Tower,3,Black / Silver,,50.9,
471aef98-f968-4082-954d-a316d68423fe,ATX Mid Tower,2,Black,Tempered Glass,50.6,
02aa8b8f-4ecd-4d1a-ae05-707e07f55cc5,ATX Full Tower,3,Black,Tempered Glass,,
9cf4b0f7-7a4a-452d-9cb2-01cee3d44048,ATX Mid Tower,3,Black,Tempered Glass,,
acbf8206-6c5f-4595-9c83-f48b6cf15af9,ATX Mid Tower,4,Black,Acrylic,38.3,
acff335b-8af2-42e0-9563-556139f21b36,ATX Mid Tower,2,Black,Tempered Glass,,
7eda79b4-661a-43fc-b96f-b62cd1902a44,ATX Mid Tower,2,Black,Tinted Tempered Glass,42.3,
dcab08a8-c5dc-4339-b635-2abf396e8b32,ATX Mid Tower,2,White,Tempered Glass,48.6,
fae407bc-3121-42dd-ae74-3a0c881a14b4,ATX Mid Tower,2,White,Tempered Glass,,
aadb9d4f-bf52-4413-811f-e69eee76385b,ATX Mid Tower,2,Black,Tempered Glass,44.9,
2ae838c2-1820-4f4d-a915-568093c059fb,ATX Mid Tower,2,Black,Tempered Glass,101.1,
67735662-08d3-4f66-a272-689c901851f3,ATX Mid Tower,2,White / Black,Tempered Glass,41.4,
d0de2d66-766c-447a-8492-8c1144369f38,ATX Mid Tower,2,Black,Tempered Glass,53.0,
53c6851a-c8e7-4341-998c-84f35c10c8d2,ATX Mid Tower,3,Black,Tempered Glass,50.9,
c02c403e-5ae5-432d-a4ad-8b7cfa587cbb,ATX Full Tower,2,White,Tempered Glass,,
594ea3dc-33bb-4d35-9d67-a8989380fe8e,ATX Mid Tower,2,Black,Tempered Glass,52.3,
a2f32b9d-62e5-47d2-a71b-0f31414407fa,MicroATX Mid Tower,2,Silver / Black,Tempered Glass,28.4,
d2e41c60-004a-45dc-aa32-e5bf46833c2b,ATX Mid Tower,4,Black,,,
189eccb6-6f17-4f6f-9196-2f9fb0f53d30,ATX Mid Tower,3,Black,Tinted Tempered Glass,,
fc72d0ea-271e-44a7-913d-7ab80db0942c,ATX Mid Tower,2,Black,,43.1,
d0c32b9f-4b1d-4823-a6f0-a781e4f1bd60,ATX Mid Tower,2,Black,Tempered Glass,53.0,
f64e6dc7-261b-45e3-8716-01ec989da3d2,ATX Mid Tower,2,White,Tempered Glass,49.1,
951ca847-4cd6-4817-90c5-235e84e36393,ATX Mid Tower,2,White,Tempered Glass,71.4,
04d38a51-be9f-41ae-b4dd-e0fead5c3a29,MicroATX Mini Tower,2,Black,,30.1,
4074c8c8-c423-489f-aa94-989460601b9d,ATX Full Tower,7,Black,,82.0,
a606840c-b6d1-4c4f-aef9-a64f48f82376,ATX Mid Tower,2,White,Tempered Glass,50.6,
722dc9bf-b88e-45d6-8b82-3e522359c6bb,ATX Full Tower,7,Black,Tempered Glass,110.7,
51f4ec84-52ee-4267-a8cf-6462dbd95f3e,MicroATX Mini Tower,1,Black,Mesh,15.9,
e6073f9e-89f2-445a-a0a0-8860c3a648ab,MicroATX Mini Tower,1,White,Tempered Glass,26.6,
412b14bd-8dc1-4492-9bd2-19c2cded34f4,ATX Mid Tower,2,White,Tempered Glass,101.1,
48b7d972-8177-4245-add0-690826f84364,Mini ITX Tower,1,Black,Tempered Glass,22.8,
617c436a-22f3-4585-b445-b349154554e0,MicroATX Desktop,3,Black / Silver,Tempered Glass,49.4,
332e6272-8116-49d8-b4b6-f92140c35bd8,ATX Mid Tower,2,Pink,Tempered Glass,39.5,
d141c659-59cf-43c1-b1e4-3d0fa85e175a,MicroATX Mini Tower,3,Black,,,
00822ab7-df1f-451c-b401-fb29eff0c4c8,ATX Mid Tower,2,Gray,Tinted Tempered Glass,69.8,
37cd08a6-6d95-4596-a1f4-325afe819972,MicroATX Mini Tower,4,Black,,27.5,
e3d4de8f-4e40-4a62-86c9-49253cfed68d,ATX Full Tower,2,Black,Tempered Glass,90.5,
1211a87d-eda1-4a9d-b0f3-44385cbc08d7,Mini ITX Desktop,0,Silver,,,
f666013a-581f-4930-bc64-fb7eca540823,ATX Mid Tower,3,Black,Tempered Glass,,
7e022f76-21a7-44b4-a7ed-3aa559df1a3e,ATX Mid Tower,2,Black,Tempered Glass,,
9ae4eba3-8d48-4f70-9b53-ad82230ba0eb,ATX Mid Tower,2,White / Black,Tempered Glass,50.7,
dbe6017e-04eb-4801-b3f2-389616c770c6,ATX Mid Tower,2,Black,Tempered Glass,41.4,
b25aeb10-5c2c-4d93-b552-e62cefe45849,MicroATX Mini Tower,2,Black,Tempered Glass,29.9,
ad622288-c7ba-4353-a116-9f07e9cf1c40,MicroATX Mid Tower,5,Black,,27.9,300.0
d7ebb73c-c4d3-4f2f-ac2b-a8b544271c51,ATX Full Tower,7,White,Acrylic,,
4c0cfdd0-7566-4d40-aac9-872af1d425d3,Mini ITX Tower,1,Black / Red,Tempered Glass,27.3,
790d9fe0-b440-4ae1-a74b-088d7dc6938f,ATX Mid Tower,2,Black,Tempered Glass,41.3,
88a11494-2c3e-43d6-aef4-603cacd7a22d,MicroATX Mid Tower,4,,,,
ce716c9b-d4a9-4a5a-b439-426914d50478,ATX Full Tower,8,Black,Tempered Glass,,
2aff65c3-45cf-40a8-9ccf-2ae8f08a49b3,ATX Mid Tower,2,White,Tempered Glass,49.6,
ff663822-e0a1-42ed-8dd0-e69ec382201d,ATX Mid Tower,6,Gray,Tinted Tempered Glass,61.7,
fcbe0648-0db5-4083-bbb0-190d04da5fa8,ATX Full Tower,6,Black,Tempered Glass,82.0,
b2dbf6b8-bac5-44d8-aa33-da11eefd4b36,ATX Mid Tower,1,White,Tempered Glass,49.7,
ec8b9532-be56-4efa-bbb7-79574ce0d5cf,MicroATX Mini Tower,2,Pink,Tempered Glass,32.5,
753c3716-6c60-46f5-8aae-dc676e7fa9d7,MicroATX Mini Tower,2,Black,Tempered Glass,,
a3f15a1e-5227-4112-9d79-1b73c28fc42c,Mini ITX Tower,1,White / Black,,11.5,
c82b499a-9597-4c0e-8354-c22286d3b5db,ATX Mid Tower,3,White,Tempered Glass,35.7,
78a4cc28-6e62-4c68-8115-df7ece74b56b,MicroATX Mini Tower,2,White,Tempered Glass,30.1,
2aaa5832-c637-443f-b145-d87f9e44ce5d,ATX Mid Tower,3,White,Tempered Glass,49.9,
195fa176-e94d-416a-bb51-861742ee4af8,ATX Full Tower,2,Black,Tempered Glass,32.3,
e72aa999-bec6-4528-a4c4-cf1c306c2a54,Mini ITX Tower,2,Green / Black,Tempered Glass,,
86e5bbbe-6a14-4bbd-8920-5439d46efd3c,ATX Mid Tower,2,White,Tempered Glass,46.4,
042e5aed-83a8-42ad-bce2-35a376ee59c7,ATX Full Tower,4,Black,Tempered Glass,78.0,
c6bfc3e8-b73c-467a-adc5-423d2a2fb8ee,Mini ITX Tower,0,Black,,,
1879722f-9869-45ad-840a-03ba16d8b333,ATX Mid Tower,5,Black,,,
a8461c6e-d15a-4330-b111-f14600c861e3,ATX Mid Tower,3,Pink,Tempered Glass,35.7,
1eb9c9f4-1564-46ee-8fe8-a0b7c61fcdae,Mini ITX Tower,0,Black,,,150.0
3827c042-fd4a-4529-823a-78104bf7dff7,ATX Mid Tower,2,White / Purple,Tempered Glass,36.1,
f083512d-92ff-4432-98e2-06ff21bc7713,ATX Mid Tower,0,Black,,35.4,
7852dfe9-c09a-44b0-b0f8-2db0e2285db0,MicroATX Mini Tower,2,Black,,26.1,
93b59535-8868-47e3-b1fe-bc7a77a524ba,Mini ITX Tower,1,Pink,,11.5,
76dbdde5-04ed-4418-bc00-095ed4fe574b,ATX Mid Tower,3,Black / Red,Acrylic,42.8,
f52b8753-d5c6-49ec-9f11-fd89a7d611ae,ATX Mid Tower,2,Black,Tempered Glass,44.8,
a35bbebb-6b5c-4624-8eff-dedf2b31626b,Mini ITX Desktop,0,Black,Tempered Glass,14.5,
20951fb2-62bd-43ac-8d5b-716e23dae431,MicroATX Mid Tower,2,Black,,,
785a4c26-f66d-45c1-9044-34c8320f4e5d,ATX Mid Tower,2,Black,Tempered Glass,42.0,
27afc16b-3cbb-4cfb-8dbe-2dbf3408fdc9,ATX Mid Tower,2,Black,Tempered Glass,35.4,
7469f05d-e047-4973-ad21-f62217f0720f,ATX Mid Tower,3,White,,83.8,
b919227a-8695-4c4f-a16b-0811012d943d,ATX Mid Tower,2,Black,Tempered Glass,37.3,
a55bb513-c5c1-4d3a-8f34-f4e4635cd97d,ATX Full Tower,4,Black,,78.0,
e5b3efa4-3463-43f2-a9db-52a7ac13d977,ATX Mid Tower,2,White,Tempered Glass,65.3,
635338d7-8e92-4b8f-a8b2-8a9af80c0e38,ATX Mid Tower,6,Black / White,Tempered Glass,56.7,
248a7fb4-ddb8-46a1-9177-6de7b598ad0e,ATX Mid Tower,2,Black,Tinted Tempered Glass,,
0afa3139-a7c3-4f04-b69c-914470bf8e14,ATX Mid Tower,2,White,Tempered Glass,45.2,
115301d7-8773-4840-ba13-8e34ea597dd0,ATX Mid Tower,2,Black / Gray,Acrylic,37.7,
507cb6b7-7ba8-488a-81f9-b12ba6e40e5b,MicroATX Mini Tower,2,White,Tempered Glass,34.5,
19ec57d5-6a59-4821-86e6-435c02e8b56d,MicroATX Mini Tower,0,Black,,9.6,
a889dc57-8148-4079-881b-d6850385c25e,ATX Mid Tower,2,Black,Tempered Glass,66.2,850.0
c0065f62-b40b-46bc-9895-404ba35f135d,ATX Mid Tower,1,White,Tempered Glass,,
5e7919c6-8fe8-4136-835b-467af7a481cc,ATX Mid Tower,1,Gray / Black,Tempered Glass,,
e58ebded-49e7-4be1-a1d9-b826c06fca99,HTPC,0,Black,,,450.0
589dd6c3-bddf-465d-98d6-bc283ecd7287,ATX Mid Tower,1,White,Tempered Glass,114.0,
81860b01-55e9-4a28-abde-c6d69de4f8ba,ATX Full Tower,2,Black,Tempered Glass,161.6,
1c1fc092-bd02-43d4-99ed-82ba991a0ada,ATX Mid Tower,2,Black,Tempered Glass,,
cd95aa14-7a1f-4c35-a2b9-fff7e2adc60d,ATX Mid Tower,2,Black,Tempered Glass,40.0,
74928499-4557-4fc6-817a-2eef75127e33,HTPC,0,Black,,7.1,
46016256-4658-4582-8e89-be0d19bcdb53,ATX Mid Tower,4,Blue / Black,Tempered Glass,,
cf850c8c-6461-4d5e-82ec-b538fc4ba0b5,ATX Mid Tower,3,Black,Tempered Glass,,
537f6b89-f390-4198-b88d-a30d59aa2f21,ATX Mid Tower,1,White,Tempered Glass,53.9,
7e7fa15f-5e34-4e1f-a9ad-90eee0455915,ATX Mid Tower,2,Black,Tempered Glass,,
b3409198-f65b-402f-b9d9-8bbcfffcfe92,MicroATX Mini Tower,2,Black,Tinted Tempered Glass,33.2,
94240f2b-60d8-426b-ae6c-e3baf57b46bd,ATX Mid Tower,1,Black / Red,Tempered Glass,114.0,
1f61cf3e-758c-41ed-ba36-b50a95b0cfbc,ATX Full Tower,3,Silver / Black,Tempered Glass,,
0a12cd71-0159-46d3-98bc-7fa644e9fcc3,MicroATX Mini Tower,2,Black,,,
3f6f6d1f-2901-458a-b041-5f2f2ee7ad3f,ATX Mid Tower,4,White,Tempered Glass,64.9,
20de4ed2-845f-414a-b905-2686a61b08d0,ATX Mid Tower,2,Black,,46.3,
7b4c6e80-9d64-467e-bbf4-64b564edc3f1,ATX Mid Tower,3,Black,Tempered Glass,35.7,
b6ebe8bd-6062-4072-a115-06e252497681,ATX Mid Tower,6,White,Tempered Glass,62.4,
86814d63-7355-4f7a-9bb0-81ba3ccdff3d,ATX Mid Tower,1,White / Black,Tempered Glass,,
cab53d8b-2f80-4285-a334-94be9d6161fe,ATX Full Tower,10,Black,Acrylic,,
68156235-1253-4968-b950-b65b78114de5,ATX Mid Tower,3,White,Tempered Glass,41.7,
d56fe330-a3df-4764-aadc-f18b70231b0e,ATX Mid Tower,2,Black,Tempered Glass,70.9,
38b442f3-c78d-4ae7-9d82-cfb6e73d3eb2,ATX Mid Tower,2,White,,38.6,
dfb950fa-83fa-42e8-97fc-acb2f0f7d948,MicroATX Mini Tower,3,Black,,,
70925bb1-a3ca-4a72-842e-523a8fd6c742,ATX Mid Tower,2,White,Tempered Glass,46.2,
358ab6c0-c4cf-4bef-9366-b587bfd4c697,ATX Mid Tower,2,Black,Tempered Glass,50.7,
bc75a595-b2df-4248-9d34-07c9c0a7287d,ATX Mid Tower,2,Black,Tempered Glass,,
d6e8e62f-95f1-494a-8730-b3e10646a2f8,ATX Mid Tower,2,Black,Tempered Glass,65.5,
e0c3bb0d-5aed-41b8-a329-0e64d8ae7075,ATX Mid Tower,2,Black / Gray,Tempered Glass,43.0,
273de4fe-f467-468a-a6ab-363d4654cabc,ATX Mid Tower,3,Black,Tempered Glass,,
db63302a-ee6c-483a-a6c7-d3d5298e75c2,Mini ITX Tower,0,Black,Tempered Glass,14.7,
58a214b2-5765-4a8f-acb1-8ef79dd3eabf,HTPC,0,Black,,5.3,150.0
c9e99fac-0ab1-402f-8ace-9322ac3e3645,Mini ITX Tower,1,Black,,,
80ef6542-ff37-4dfa-915d-d669d5201265,ATX Mid Tower,2,Black / Silver,Acrylic,80.1,
f86475ed-4ae4-4d34-91f6-14aac15dce7e,ATX Mid Tower,2,White,Tempered Glass,41.3,
836adbab-6f41-47c7-bd59-28a73405439b,ATX Mid Tower,3,Black,Tempered Glass,45.0,
597590a8-3f5f-4ed8-8081-be494adf93b2,ATX Mid Tower,6,Black / White,Tempered Glass,62.4,
7eed80f8-4152-4e64-8517-1ab445ed106e,Mini ITX Desktop,1,White,,10.7,
c78c50ef-5628-4157-91cc-92cdf1508c2c,ATX Mid Tower,2,White,Tempered Glass,46.0,
be90088c-1b0d-4bc6-b2cc-f09e13412aa9,ATX Mid Tower,2,White,Tempered Glass,,
076623c8-1897-492d-89e9-0665c64a10c5,ATX Mid Tower,2,Blue,Tempered Glass,54.1,
0431dd38-7054-4984-858d-7fab740b01e5,ATX Full Tower,7,Black / Silver,,82.0,
37fb3523-ecd3-40b1-9599-594a992389cb,HTPC,0,Black,Mesh,15.6,
2d9a3fb8-84d5-4b71-89e8-390f1588bd52,ATX Full Tower,2,White / Black,Tempered Glass,161.6,
e9957016-e51e-4687-9f8d-c5c4beaacd58,MicroATX Mini Tower,4,Black,Mesh,21.9,
c1ef6a1f-05a9-43a5-a0cb-e5800066c6a1,ATX Mid Tower,2,Black,Tempered Glass,42.9,
65176ebf-07a4-4d52-9b7b-8ddf963089d0,ATX Mid Tower,4,Yellow / Black,Tempered Glass,75.5,
99ffa36d-3bc8-4c45-8914-ed0d1621dc6c,ATX Mid Tower,2,White / Black,Tempered Glass,42.3,
74156e9a-5d4d-425f-90f8-7166c1f1ac44,ATX Mid Tower,2,Black,Tempered Glass,,
df800a77-1c3d-4de8-a286-8bb55a4d413e,ATX Mid Tower,2,Black,Tempered Glass,44.8,
dd06d9a9-5e4b-4834-9aa1-b0496ee958ef,ATX Mid Tower,2,Pink,Tempered Glass,,
dfeb0e17-76d0-48ad-bcad-cb2da2cbc9c9,Mini ITX Desktop,1,Black,Acrylic,,
cc5ac87d-688f-4287-83f5-4ed2cbc8978b,ATX Full Tower,6,Black,Acrylic,96.8,
18e01c5a-ebf5-4cfc-87df-b049502e4d70,ATX Mid Tower,2,Gray,Tempered Glass,46.0,
72f63fb2-fdb5-435d-91e7-a30c9259bf09,ATX Mid Tower,4,Black,Tempered Glass,53.8,
9b744cb1-805e-4554-bdff-c3df8bb9f96f,ATX Full Tower,7,White,Tempered Glass,110.7,
e962e5a6-aab5-4c65-b451-95fa4a11271e,ATX Full Tower,3,Black,Tempered Glass,,
ccd23c3e-befe-4ec0-8ec9-561575748bae,ATX Mid Tower,1,Black,Mesh,19.5,
2b8e05c8-a8b1-4bc3-a5fd-4ed08aacda90,ATX Mid Tower,2,White,Tempered Glass,,
db947986-30c3-400d-ad5a-aa64dac2b07b,ATX Mid Tower,1,White,Tempered Glass,48.1,
e9d1bfac-24a5-49fb-a8bd-9b6d83813c2b,Mini ITX Tower,1,Black,,8.5,250.0
2a7fb7a6-caf9-47bc-8d6f-0c22a89d2ae4,ATX Mid Tower,2,Black,Tempered Glass,46.2,
d2ae5212-df42-4ea5-9e00-fbbcd41e5de7,MicroATX Mid Tower,1,White,Tempered Glass,25.7,
904f45f0-cb5e-4686-b4fa-21dded242c0b,ATX Mid Tower,2,Black,Acrylic,43.0,
5a83c4e8-fa4d-4bd9-ac5f-c5a4e2b5c955,Mini ITX Tower,1,Gray / Black,,,
2f49d411-a54f-4754-9fc7-9e4ead0b8524,ATX Mid Tower,2,Black,Tempered Glass,37.6,
20451aba-03a4-4ce6-b5cb-13504ce91471,ATX Mid Tower,2,Black,Tempered Glass,40.9,
1ff1ad1a-9dbc-4e57-8aa6-e0c9fdbf0d61,ATX Full Tower,2,Black,Acrylic,90.5,
41560137-af3f-456e-8207-4ddd0fcdc306,ATX Full Tower,7,Black / Orange,,82.0,
289ff556-0830-41f0-8006-ef9ccec97248,ATX Mid Tower,2,Black,Tempered Glass,42.5,
406aec8d-f13b-4496-a0b7-5fb48fe38f76,ATX Mid Tower,2,White,Tempered Glass,35.4,
9089aafe-842d-4ec5-9ba2-6a75dd631280,MicroATX Mini Tower,1,Black,Tempered Glass,31.3,
0cada77c-5f9c-4d20-8dd4-6f478536f163,ATX Mid Tower,3,White,Tempered Glass,35.8,
4ad3cfb5-78c1-4383-9ad4-60a1775a738e,ATX Full Tower,4,Gray,Tempered Glass,81.4,
a3b33926-6fb2-4667-bc69-3f0ad66cdb33,ATX Mid Tower,2,Black,Tempered Glass,60.8,
dfe17e03-3f6f-4015-aeab-d69d658c3b4c,ATX Mid Tower,2,Gray,,46.0,
2bcb9de2-e148-4ad8-9703-567260e2b41f,HTPC,8,Black,,33.4,
74c420f5-14b7-4412-b38f-78193086fde1,ATX Mid Tower,4,Black,,47.0,
266c8527-aaad-4dc7-880e-dc618b4060c9,ATX Mid Tower,2,Black,Tempered Glass,42.9,
23662735-56e9-40dd-b5ab-afefa9be4bd8,ATX Mid Tower,3,Black,Tempered Glass,41.7,
89e97a3d-0f95-4948-9365-b9575384c7c0,ATX Mid Tower,2,Black / Blue,,,
2e73f75a-d069-4915-88af-bb69e38f831a,Mini ITX Desktop,1,Black,,,
ce6b425b-a864-4037-9250-bb497a12db76,ATX Mid Tower,2,White,Tempered Glass,44.8,
15342276-1dfc-4cfe-8148-4813a293f43c,ATX Mid Tower,3,Black,Tempered Glass,35.7,
f351bae7-24eb-4413-ab6f-8102d5562df0,MicroATX Mini Tower,2,Silver,Tinted Tempered Glass,41.7,
5931a131-1cf7-47f0-a78d-78602ac10af2,MicroATX Mid Tower,1,Black,Tempered Glass,25.7,
46549a56-e892-40de-b28e-47b84d3eebfb,ATX Mid Tower,2,Black,Tempered Glass,49.4,
cc4a3e7b-bbde-4d3e-8718-dc2cffcf1bee,Mini ITX Desktop,0,Black,,,
b675aab8-af98-4a84-b179-8a84491c700c,MicroATX Mini Tower,2,Black,Tempered Glass,37.2,
8470bc14-9093-4487-bd43-e398e33449df,ATX Mid Tower,2,Black,Mesh,46.8,
c6c82ed8-d3f3-465d-a44f-fc01babc75fc,ATX Mid Tower,2,Red,Tempered Glass,80.1,
b2c9b703-758d-4b58-ae43-99b650f62406,ATX Mid Tower,2,White,Tempered Glass,50.6,
1f260497-16ad-4476-a1ad-d5f7cd834a2b,MicroATX Mini Tower,2,White / Black,Tempered Glass,,
efa2cf11-2815-4d2d-b6bd-d0eb99d0bb50,Mini ITX Tower,2,Turquoise / Black,Tempered Glass,,
0f75b0e6-f7de-4a12-ad11-107e091e6c00,ATX Full Tower,2,Black,Tempered Glass,,
1bd2dd82-9bae-4a43-b22a-b3c819e0ac82,ATX Mid Tower,3,White,Tempered Glass,,
f9e2cddb-b4ff-4ebe-b1bd-c582c35d80bc,ATX Full Tower,7,Black,Tempered Glass,100.9,
33419d55-61e2-44ca-b9c7-d343164d5be7,ATX Mid Tower,2,White,Tempered Glass,,
89069ec5-7388-4104-ac81-03bb88c94ee0,ATX Mid Tower,2,White,Acrylic,71.4,
12fafeea-095d-401c-af05-5b9f0787bce3,ATX Mid Tower,2,Black,Tempered Glass,34.9,
22f692dd-c25a-43ee-a3ec-cfd72c1f2ccb,ATX Mid Tower,2,Black,Tempered Glass,43.3,
6701f5b8-7f54-4fce-a048-0a51590d11c2,HTPC,2,Black,Mesh,26.5,
b5d832f4-9201-49f6-8697-9c5118c9f65d,ATX Mid Tower,2,White,Tempered Glass,66.2,
de01d45c-c178-496b-99aa-070f5da8600c,Mini ITX Tower,1,Black,,17.2,
2f19e8f9-691a-4a66-85c4-89c9d8bc3e4b,Mini ITX Desktop,0,Black,,,200.0
a140b73e-4d4c-45a8-a6f9-65fda5b033ec,ATX Mid Tower,2,Black,Tempered Glass,,
36543f38-d917-4f1d-b082-222420c904f6,ATX Mid Tower,3,White,Tempered Glass,35.7,
1f1a4f1a-e933-461a-89b1-09a508ee53bc,Mini ITX Desktop,2,Black,Mesh,14.9,
cdd82407-28d8-498c-8f52-e9d6b82cdf0e,Mini ITX Tower,2,Gold,Tempered Glass,,
e46eacbb-0e73-4738-a27b-e899980f1e27,ATX Mid Tower,2,Black / Orange,Tempered Glass,172.8,
10833f39-5d85-463b-9e39-1b8c73485d4d,MicroATX Mid Tower,2,Black,Tempered Glass,,
d5be7686-24ff-4e40-8bc5-33dce8f1f2b8,ATX Mid Tower,2,Black,,50.6,
893f7f6c-d79f-4451-97ab-84969f6a2f15,ATX Full Tower,6,Black / White,Acrylic,,
ae9fb211-a09b-4442-9ad4-017edd648610,MicroATX Mini Tower,2,White / Black,Tempered Glass,30.1,
212c68fe-23a6-4f1c-9d36-e121f120c8b7,ATX Mid Tower,2,Black,Tempered Glass,,
8fd51861-b482-4aa2-82af-c9f0dafee50b,ATX Mid Tower,3,Black,Tempered Glass,129.9,
0398c7d8-5758-4959-818c-bada4de9c931,MicroATX Mid Tower,4,White,,,
ae54fb6b-6ac5-4686-9ecd-010658bee4f8,ATX Mid Tower,2,Pink / Black,Tempered Glass,42.0,
64e28fb6-7ed3-4a14-907c-b303e100c68e,Mini ITX Tower,1,Gray,Tempered Glass,22.8,
95dc44f3-b966-4aca-98bc-f19cb87a3712,ATX Mid Tower,2,Black,Tempered Glass,66.2,
aa9571ee-e89c-44aa-a565-bc3bdb8177d2,MicroATX Mini Tower,2,White,Tempered Glass,32.5,
ebcc8d76-d2e4-4640-8746-e1bda2f9053c,ATX Full Tower,7,Black / Silver,Tempered Glass,100.9,
7b660f48-65e8-4646-a704-6d0ffddaa146,ATX Mid Tower,4,White,Tempered Glass,52.8,
85241f4b-a73a-4f36-9460-774c833c8c49,ATX Mid Tower,4,Silver,Tinted Tempered Glass,64.9,
51e0658a-a106-4569-8376-6a92ab351e82,ATX Mid Tower,2,Black,Tempered Glass,,
e92374b7-20d3-4544-95dd-49854176ef78,MicroATX Mid Tower,3,Black,Acrylic,,
62780d51-8f95-473e-a577-c479f067e1b9,ATX Mid Tower,2,Black,Tempered Glass,29.9,
530a005d-ad4c-4398-b19d-aae08f0d06f0,Mini ITX Tower,0,Black,Mesh,19.9,
dec77e22-29ef-4aca-8997-27cae85650c8,ATX Mid Tower,3,Black,Tempered Glass,31.6,
4366db0e-8a23-489f-ab93-2cdfae390c59,ATX Mid Tower,2,Black,Tempered Glass,39.5,
f3ab804e-b61f-405f-9ef7-c8918cf77dbc,ATX Mid Tower,2,Black / Red,Acrylic,,
463c8b02-beef-4484-ab0a-8e2d50552831,ATX Mid Tower,3,Black,Tempered Glass,,
1bc764c3-4b31-412f-89f6-7900edcf77e7,ATX Mid Tower,2,Black,,44.6,
ae3a2029-28c0-4ebc-a8c0-e67af490a0e4,MicroATX Mini Tower,1,Black / Silver,,12.3,300.0
dfab04a8-fdb1-4d3b-a0df-44763547fcff,MicroATX Mini Tower,3,Black,Tempered Glass,51.6,
c6288d31-7004-4790-9ee9-305e09bb10b8,ATX Mid Tower,2,White,Tempered Glass,65.5,
ed6b7eb7-9a07-4c56-9d9c-22f72ebc267b,ATX Mid Tower,2,Black,Tempered Glass,114.3,
28dedf0d-c461-4b26-8eeb-29b5c73f4262,ATX Mid Tower,8,Black,,45.0,
716fa2c4-3980-4613-9769-3b1728f0356a,MicroATX Mid Tower,2,White,Tempered Glass,,
ea160797-a227-4ca6-9b42-b6d26efd7956,ATX Mid Tower,6,Black,Tempered Glass,,
5143c248-e705-4005-a377-e706ffbb5217,MicroATX Mini Tower,2,Black,Tempered Glass,,
c0d2606b-3e2c-457d-bc84-8e7af60b38d7,ATX Mid Tower,1,Black,Tempered Glass,36.9,
