PartID,Cores,BoostClock,CoreClock,Graphics,SMT,TDP,Socket,ChipsetID
3f24639f-da95-4b38-997b-82dd40860c52,6,4.5,3.5,Intel HD Graphics P630,True,80,FCLGA1151,665
c5ef1b94-f06b-46a8-9f68-40c1470f6f3f,2,,1.8599999999999999,,False,65,,666
f45e8c0e-8751-4b2e-acc2-c72a69762aa8,2,,2.4,Intel HD Graphics,False,65,,667
917232a3-9e93-4920-b832-89359923cb11,2,,2.9,Intel HD Graphics 610,True,35,,668
11020304-6e8e-41b3-9eea-ab141fab3c94,2,,3.2,,False,65,,669
1655d9c5-48ab-41dc-973e-808f0e9f57a3,2,,3.7,Intel HD Graphics 630,True,51,,670
3748e7eb-2e0b-4c3a-bf9f-c4eaff7588f8,4,4.2,4.0,,False,112,FCLGA2066,467
5fd503c2-33c1-4777-9695-50802c5f1f9f,6,4.3,3.1,Intel UHD Graphics 630,False,65,FCLGA1151,404
d58a91ea-95ff-4c39-a9dc-3244a4464dac,6,4.5,3.3,,True,80,FCLGA1151,517
8baab502-1478-4bd4-b35d-b22baf5cd662,4,4.5,3.4,Intel HD Graphics P630,False,71,FCLGA1151,671
177b13e5-96a7-4b60-a6d5-b6033a019429,4,,3.6,,False,125,AM3,672
bf4e07ce-104b-4cb8-9217-cb6138039d1a,6,3.7,3.4,,True,135,,673
91305463-b9f2-4d38-9f94-35044de83658,2,,3.3,Intel HD Graphics 3000,True,65,,674
306cedb6-19ed-4982-9f0f-fd0e2743c6b5,2,,2.3,Intel HD Graphics,False,35,,675
a8c5ffec-747a-43cc-b3b2-ec8d4c35418e,4,4.2,3.9,,True,72,,676
def4e708-c8a9-428c-a309-bfe99cf23dae,2,,3.46,Intel HD Graphics,True,73,,677
f6eb6442-7057-409b-8e58-af696b298879,2,,2.7,Radeon HD 6410D,False,65,,678
bd65c642-8cb9-40df-ac8c-3e1520e2dd27,4,,3.2,Intel HD Graphics P4000,False,77,,679
8c050ddb-b76d-4f98-bf91-e29febc4acbd,8,3.1,2.4,,True,115,,680
d1e4b74e-3d69-4ccf-8218-ef8c03224be7,2,,3.5,Intel HD Graphics,False,53,,681
0f67cb54-eb4a-47e7-b0f7-4ddaac759da5,2,,3.5,Intel HD Graphics,False,53,,681
4262de94-511a-4192-a28e-9fa30ee04e43,2,,3.5,Intel HD Graphics 630,True,35,FCLGA1151,682
5eb9c28c-01ab-4cf1-9b67-607adbc55d1a,2,,2.4,,False,65,,683
07a10a37-a6ad-41c1-beeb-4ac6810a95e2,4,4.7,3.8,Intel HD Graphics P630,True,71,FCLGA1151,636
b0e09ea0-0f49-43e5-8e5e-80d03b964594,2,,2.93,,False,75,,684
58ba7ad4-297e-4d6c-a9c2-70e4651cae40,8,3.3,2.8,,False,115,,685
eaeaa3f1-776a-4f98-b838-95fb0760622a,4,4.1,3.7,,True,72,,631
ab36956d-46c7-4e03-a381-8e8f7f662a55,4,3.5,3.0,,False,72,,686
2bd78b1a-0fed-4859-819b-b3965833a519,6,4.5,3.3,Intel HD Graphics P630,False,80,FCLGA1151,687
5b68f082-6492-4fce-a4e0-0367a92978c9,2,,2.8,,False,65,AM3,688
8167f1e0-4d12-4fc2-bcd7-af12f1dd2b09,2,,2.0,,False,65,,689
69d24b3c-fcac-4825-bf68-b4f80a8f51f0,2,,2.6,,False,65,,564
75e3a978-87bc-4a5f-9f05-1ba56baa091b,2,,2.93,,False,65,,690
c601f640-f716-4e67-a3be-f671eb8b216b,2,,3.06,,False,65,,691
eb652b00-339a-4ca3-8d49-5d81d723f7c1,2,,2.83,,False,65,,692
53fa3749-c586-40d0-b4d2-431bf43af0b2,4,,3.1,,False,80,,693
cf6cd0d3-e285-4bb2-b351-20ab5cf6fcae,2,,3.3,Intel HD Graphics,False,55,,694
f0841c3b-ef38-4676-b7ba-46d46b75f547,4,,1.8,,False,80,,695
bc4d7e26-1aee-4685-a01c-e3cd6621ed2b,4,3.5,3.0,,False,80,,696
6a278c82-1e9c-43f4-9e8e-9351dd30fced,4,3.8,3.5,,True,140,,583
0c11d44f-7550-476c-ad52-28447cbc080d,2,,2.9,Intel HD Graphics 610,False,51,FCLGA1151,490
8b52d107-9fbd-430a-8327-11bfb946a0dc,4,3.7,3.3,Intel HD Graphics P630,False,73,,697
6359dfab-5cb7-4856-bdfd-744e4ec82d11,6,4.8,3.4,,True,80,FCLGA1151,516
75075447-7d16-4f43-88d9-4f5610802ad2,4,3.5,3.0,,False,72,,686
138c08ae-c63e-4cdc-8bee-ab0ed259d138,4,,2.5,,False,95,,449
d0ee460c-d449-4adb-8f3f-4f8b9e9d8ded,4,4.0,3.7,Radeon R7 (on-die),False,95,,698
0045ac50-f219-42ba-823b-f2f6610b8640,4,4.5,3.5,,True,71,FCLGA1151,699
41ef1d74-3807-4d60-bc37-e0d504ce822e,2,,2.13,,False,65,,604
f351cc99-9c1d-476e-99c2-65a1ec4c2cbc,2,,3.1,Intel HD Graphics,False,65,,700
8b499071-67ff-4675-b4ae-f3e419a05013,4,,3.4,Intel HD Graphics,True,95,,701
0e9533fd-f16b-42a1-8352-e2b09f50e4ec,6,3.8,3.5,,True,130,,702
98779b52-8c10-4e37-a9a6-3b79bf3bd59f,4,3.5,3.0,,True,105,,703
d88efb20-d5ae-4292-bb23-f2becc0acbe5,4,,3.3,,True,69,,519
30e15417-81c7-4a8c-acb1-373c6d992b37,4,3.9,3.5,,True,72,,704
9694e624-157f-45dc-9a4a-553f3694beec,2,,2.66,,False,65,,705
4ceadcfa-3102-4195-8248-a29346c30e9c,8,,1.7000000000000002,,False,85,,706
ca5cd8f0-d469-40a0-8ef6-19f7445dde1d,4,3.7,3.3,Intel HD Graphics P630,False,73,,697
44479430-59a0-45d9-860c-fde8c4037153,2,,2.5,,False,65,,707
5cb368c9-2e84-4db4-a7f3-8a29bb3d3fa4,2,,2.6,,False,65,,564
e7558405-602a-4a6b-ab34-8e83d0a3652a,4,,2.66,,False,95,,503
2392b172-db15-46a2-be4b-f73a6f5dba2d,4,,3.2,Intel HD Graphics,True,95,,708
dfb14fde-d9e5-4f2b-a6f7-b747696641fd,4,,3.5,Intel HD Graphics P4000,True,77,,709
f2f8ba12-44dd-4562-9d54-309aa234c895,4,,1.8,,False,80,,710
ef1f6fc7-ed41-4503-87db-ff2101c46a19,2,,3.6,Intel HD Graphics,False,53,,663
a663dd36-d1f5-4038-8a6c-693e44962a45,8,3.8,3.2,,False,115,G34,635
d7ea6c75-9481-4d64-bc50-79133c457a0f,2,,3.6,Intel HD Graphics 630,True,51,,711
24e0a7fc-72dd-4c60-bbd8-c61d4ba76a39,2,,3.5,Intel HD Graphics 630,True,35,FCLGA1151,682
4f514e24-842f-4300-a6c7-a1c2971b3d4e,4,4.1,3.7,Intel HD Graphics P630,True,73,,613
f5eb0ec5-8aaa-45f4-8e74-86b3f4519e70,2,,2.13,,False,65,,712
1408787c-e047-4764-8e70-96254fed62e6,4,,2.4,,False,82,,713
a183f635-7f1c-4626-8ad4-ea987e0a6299,8,3.3,2.8,,False,115,,685
8e4475f8-1853-46f9-91de-44bdcb7dd9c8,6,,2.0,,True,95,,586
4362d34d-fd3b-485f-80db-80598d110b9f,6,4.5,3.5,Intel HD Graphics P630,True,80,FCLGA1151,665
