PartID,Socket,FormFactor,MaxMemory,MemorySlots,Color
8ff92ea9-ce0b-496a-952b-ef8272c85e80,LGA1200,0,128,4,Silver / Black
a9a509a2-06b7-4eab-9628-91a2fefc7bf6,LGA1151,0,64,4,Black / Red
9daf0352-f82b-4555-8665-9bdc826c8523,AM3+,0,32,4,Black
e97e9aa7-eb07-4cec-8d7f-68ddbda10b4f,LGA1200,1,64,2,Black
7bbbe6af-dd9f-43f9-9464-701dd9571c10,AM4,0,64,4,Black / Red
83bd616e-1a2e-47af-a942-1d84304d3396,LGA1200,0,128,4,Black
cb8298a6-3f01-49c0-8c1b-a4838722f5a2,LGA1200,0,128,4,Black
b097a5ab-36eb-4aa4-a50f-5d8987df03cc,AM4,1,128,4,Green
7be8c050-08bb-42db-b56b-7589c18927c6,LGA1700,2,64,2,Silver / Black
e49ad07f-7d81-44a9-94e4-5fdcd93138ce,LGA1200,0,128,4,Black / Gold
9a083695-ab13-4183-bb03-228d3d95736f,LGA1200,3,128,4,Silver / Black
e4746508-01d1-423b-aeb5-1b7d6c40abdb,LGA2066,3,64,4,Black / Silver
23f4dfbb-2a2c-40cf-b711-e4dcc5e050a0,LGA1200,3,128,4,Black
6a1106bf-bd25-405f-ae17-bb02d372c145,LGA1200,3,128,4,Black / Silver
271e3ba6-bf30-4bc2-8615-ad24d869c7ea,LGA1200,0,128,4,Black / Silver
4e35d9df-f148-402d-b66f-a98b8059df37,LGA1200,1,64,2,Black
e870c4b7-e61b-48df-9e0e-d5c555703cc2,LGA1200,3,128,4,Black / Silver
54cd5a79-72ef-45b8-802f-152f27e86ca0,AM3+,1,16,2,Black / Blue
5db47e27-b199-4a02-938c-b5e07aed46ca,LGA1200,3,64,2,Green / Black
5726cca1-82e9-4aa8-83ad-b118827a9d2b,LGA1200,0,128,4,Black / Silver
0fb51495-c91f-4925-a043-2983a75c8b5c,LGA2066,0,256,8,Silver / Black
c57c42a8-ff4c-41e3-b5da-70d8083d727b,LGA1200,3,128,4,Black
8cb1c2e4-fb43-4916-959f-2e811e297f8b,LGA1151,1,64,4,Green
dbb79106-51a3-46b5-a6cb-0d7e8345dae6,LGA1200,0,64,2,Black
0b5c42e5-c938-45ac-950e-95190638a542,LGA1200,0,128,4,Black
0652bf0c-3add-46b8-b250-97e42572b224,LGA1700,0,192,4,Black / Silver
ed77037c-a13f-4922-b36e-b01fb5298385,LGA2066,0,128,8,Black / Silver
e23cf543-481b-4944-9526-db199c53fdd2,LGA1700,1,128,4,Brown / Gray
c275484e-1eb3-43ea-ad90-0b321178651b,LGA2066,0,256,8,Black
3297f9d7-7ce0-4fb2-855b-3144d810d90e,LGA1200,0,128,4,Black / Silver
10ffe64d-4e9e-493c-a0da-b4b08e80635a,LGA1200,0,128,4,Black / Gray
d3f607f9-cbbe-4b7a-868e-5bff0ea4da12,LGA1200,0,128,4,Black
5765c463-c324-48cd-a4c1-c3f68db9d029,FM2+,1,32,2,Brown / Black
85caa348-d8ef-4bd6-804e-cb13e02fc8eb,LGA1151,1,128,4,Black
ada9ed9b-2b60-4455-a157-7983c5ff5901,LGA1200,1,128,4,Black / Silver
5753d9c0-5546-429f-a02e-c68e681c4e3b,LGA1151,0,64,4,Black / Green
2310783c-9131-42cf-a2ad-e66ac8816de5,LGA1151,2,64,2,Green / Black
cecbc2a5-d908-4f83-952c-6cb1c7ce4b4c,LGA1151,0,64,4,Black / Silver
1b005767-513f-497b-9059-5cdaf6ac4557,LGA1700,1,128,4,Green / Black
a4eea6dd-038f-4574-b619-a774359eb602,LGA1700,0,192,4,Black / Gray
e93eabd5-f6ff-4f5e-93f9-4f13aa80b826,LGA1200,2,64,2,Black / Silver
167548aa-86a1-41ca-ba52-5b8735cb517d,LGA1366,0,24,6,Blue / White
d2188488-3a06-4082-b450-dd1895d6c9c1,LGA1200,1,64,2,Black / Silver
7731923b-e81d-455e-90c8-6d60ef188828,LGA1200,1,64,2,Black / Silver
ab568e53-a881-4042-9bc3-08add645908e,AM4,1,64,4,Green
e7686358-b331-4a77-be32-48b9a4dcdaf6,AM4,0,64,4,Black / White
e3d27ad1-b7d8-46be-b03f-f704a1a59c43,LGA1200,1,64,2,Black
7d36c7a1-8bd6-436c-9050-365902a0fd66,LGA2011-3,0,128,8,Black / Blue
51c3b339-2ed4-44d5-840f-b4c9f7aec3ab,AM4,0,64,4,Black
3e8bf8dc-166d-4fe4-9fa7-ecf49bdffe46,LGA1151,0,64,4,Black / White
21b773f9-914e-42a7-a8e7-4e05c0afc8a8,LGA1151,0,64,4,Black / Red
eb808403-b1f1-4e08-b665-0cdbb2cdc4b2,LGA1700,1,64,2,Gray / Black
186c4fc7-5a17-4b16-b800-9e72f2562003,LGA1151,0,64,4,Black / Silver
3e76a0cb-11af-41d4-9f6f-395e602dcd48,AM4,0,64,4,Silver / Black
e159effe-5f51-4db3-9145-3ab25f85194e,AM4,0,64,4,Black / Red
5f9c9828-8876-419b-a4fa-9775634aecf4,LGA1200,0,128,4,Black / Silver
519ef678-c74b-4fbc-bb21-5831e9a86212,LGA1151,1,128,4,Black
3d856132-d68c-4d9c-8175-8b8226509295,LGA1700,1,64,2,Gray / Black
41df4022-ed22-4645-afa8-ea48df3fded4,LGA1200,3,128,4,Black / Silver
9436cb78-486d-4f83-a98f-ee6b93c09a9e,AM3/AM2+/AM2,1,8,2,Multicolor
1d056635-7c98-48aa-aa95-bcfca1a109fc,LGA1700,0,128,4,Black / Gray
77cea00b-eaa0-4ef0-b259-aec631800abd,LGA1200,1,128,4,Green / Black
deca05f8-4b85-4b01-b997-fe909ef911bb,LGA1200,3,64,2,Black
fa00ca85-073a-41ee-8ca1-5c8110bf6215,LGA1151,0,64,4,Black / Silver
bd8c8a4f-0a80-469f-8232-1364bd1eaabe,Integrated Atom D525,2,4,2,Green / Black
b18ffc9d-0cd6-456b-a9c1-45b43124758d,LGA2011,0,64,8,Black / Green
82581de9-080c-4084-aa29-6073bb895247,LGA1200,0,128,4,Blue / Black
3694f8c7-9d8c-41fa-b0dd-1651c31594fd,LGA2011,0,64,8,Green / Blue
612fa29d-8fc5-4bda-a268-b3a8af3e0b04,LGA1200,3,64,2,Black
deb2c54d-29dc-4501-8b53-faa9cf858b8a,LGA1151,1,64,4,Green / Black
c94a67bf-f42c-4b27-8d5b-4be2343962e5,LGA1200,0,128,4,Black / Silver
1276c90b-7926-45a7-9bd8-b2b161f2aae8,LGA1200,3,64,2,Black / Yellow
49ac77b1-45ef-4602-bf01-e554471e1760,Integrated Atom C2358,2,16,2,Black / Green
fda6f660-a84e-48f1-a19d-b325f5dc59d4,LGA1200,0,128,4,Black
5a63372b-d822-45fe-923c-f0a3fc418944,AM3,3,16,4,Black / Red
7a87635f-8b54-4e64-a9c1-8efb330d8eae,AM3,1,8,2,Black / Red
fde257df-42a0-4b13-bbb8-1571bb3b2332,LGA1200,0,128,4,Silver / Black
aa138bb5-9f3b-4e7d-811e-de1b8b240a5b,LGA1150,1,32,4,Black / Green
c1b643e3-eb21-4e40-bfd3-b108a4a8f51d,Integrated Pentium N3700,2,8,2,Green
ad65c37b-c0cf-41eb-81fe-17cea81d27c7,LGA1200,1,64,2,Green
