PartID,CoreClock,BoostClock,Memory,Chipset,Length,Color,TDP,ChipsetID
b2b4e028-715e-4983-9bfa-3c89089dab51,1560.0,1890.0,24.0,GeForce RTX 3090 Ti,300.0,Black,450.0,43
6137cb2a-74f5-4ddd-8e7c-6e3fa7e973f9,1410.0,1680.0,4.0,GeForce GTX 1650 G6,204.0,Black,,28
862cbbd7-8f4b-4cd8-8837-487071bc7da6,1810.0,2025.0,8.0,Radeon RX 5700 XT,324.0,Black / Gold,225.0,49
59d3e214-f7d6-47b2-9cf3-27788f3708ce,1605.0,1800.0,8.0,GeForce RTX 2070 SUPER,297.0,Black,215.0,47
f3337136-66ff-4047-9b69-dac43403a486,1700.0,2854.0,12.0,Radeon RX 7700 XT,266.0,Black,,45
b88c01bd-71e4-4191-a341-66309136380f,1440.0,1935.0,10.0,GeForce RTX 3080 10GB,318.0,White,,29
3bb7a0f6-4c2f-4cc8-87a2-4ca78f946d10,1556.0,1797.0,3.0,GeForce GTX 1060 3GB,223.0,Black / Orange,120.0,72
09308c01-35e8-4674-98e6-357e25153e02,1168.0,1244.0,4.0,Radeon RX 570,236.0,Black,,74
59807bdf-017b-4661-aaa8-b2d2cc16644c,1410.0,1665.0,4.0,GeForce GTX 1650 G6,178.0,Black,,28
f5b8e733-801f-40c5-9334-2e7c74539aa3,562.0,1200.0,12.0,RTX A2000 12GB,167.0,Black,,75
3e15a467-64a0-488d-8926-73935562ffd1,2310.0,2700.0,12.0,GeForce RTX 4070 Ti,356.0,Black,,4
1e0ab814-f421-4597-b0a1-5b0396f5123c,2205.0,2535.0,16.0,GeForce RTX 4080,328.0,Black,,17
4b627ff3-c1a0-46e8-8d95-c13d1e2b9382,1575.0,1830.0,8.0,GeForce RTX 3070 Ti,317.0,Black / Silver,290.0,21
d494f80b-8ccb-4b1f-b1f8-b06a239702f2,1825.0,2250.0,16.0,Radeon RX 6900 XT,267.0,Black / Silver,300.0,36
8d70782a-5f90-4f0d-8ac6-986723336732,1968.0,2607.0,8.0,Radeon RX 6600 XT,243.0,Black / White,160.0,35
cd0d4b71-9022-426d-b22f-64efebf795f6,1350.0,1755.0,11.0,GeForce RTX 2080 Ti,302.0,Clear / Black,250.0,55
09c03a54-0d72-4a4d-ba9b-c51f57ab4da3,1320.0,1777.0,12.0,GeForce RTX 3060 12GB,240.0,Black,,1
77c90fb7-4c20-4d1d-94d6-61953b3be088,562.0,1200.0,6.0,RTX A2000 6GB,167.0,Black,,76
6775d823-3e06-4668-998c-0bde9b618b6a,954.0,,1.0,GeForce GT 710,147.0,Black,25.0,58
d9395330-21a4-4f26-901c-49ea3f3fcf66,1410.0,1695.0,8.0,GeForce RTX 3060 Ti,222.0,Black,200.0,11
2184befe-7d8d-4eb7-a0dd-7cbbffba8e9e,1530.0,1755.0,4.0,GeForce GTX 1650 SUPER,248.0,Black / Silver,100.0,53
8d937ad6-aea6-4d09-b5da-c8b47b9949cd,1968.0,2589.0,8.0,Radeon RX 6600 XT,200.0,Black,160.0,35
9735179e-ab1b-489e-9133-b60dbb02c3c4,2310.0,,8.0,GeForce RTX 4060 Ti,301.0,Black,,13
d70adfac-cadc-4d2e-bf09-96bb2a03c42f,1550.0,1845.0,8.0,GeForce RTX 3050 8GB,202.0,Black,,34
389869b7-98a8-4d10-94e3-4002f7c50558,1500.0,1845.0,8.0,GeForce RTX 3070 LHR,300.0,Black,,27
16159d4c-5c7a-4d6a-958f-1000cbd66cea,1050.0,1650.0,20.0,RTX A4500,267.0,Black,200.0,77
171749c0-6a3c-4f54-b884-e01768b9ac2a,1968.0,,8.0,Radeon RX 6600 XT,269.0,Black,160.0,35
cda1265b-b7db-42db-acf8-5b3ff6ca4120,1189.0,1430.0,2.0,GeForce GT 1030 DDR4,150.0,Black,,63
33f44b05-ed66-4b65-a97d-1cbcbe087484,2321.0,,12.0,Radeon RX 6700 XT,247.0,Black / Silver,230.0,3
1075a78f-d341-4543-94e7-9d2a59ac0d4b,1278.0,1531.0,2.0,GeForce GT 1030,184.0,Black / Blue,30.0,51
6455eea3-f19b-41a9-8f63-cdafd07a8951,1700.0,2599.0,12.0,Radeon RX 7700 XT,320.0,Black,,45
0e076e83-9b15-402b-bfff-71a62e384292,1485.0,1695.0,4.0,GeForce GTX 1650 G5,167.0,Black,,70
41a75575-f7af-4266-a9c6-c67ec63d7395,1560.0,1950.0,24.0,GeForce RTX 3090 Ti,326.0,Black,450.0,43
9483457c-0097-4485-ad92-20a22d01b3be,1320.0,1867.0,12.0,GeForce RTX 3060 12GB,296.0,Black,,1
04a45d91-b208-4d64-8409-88db46114335,1825.0,2285.0,16.0,Radeon RX 6800 XT,286.0,Black / Silver,300.0,6
1f00fb27-76c5-4f4d-97a5-f633d6cba4d0,1320.0,1807.0,12.0,GeForce RTX 3060 12GB,301.0,Black,,1
a2fbff38-df6e-40d1-8837-b1247349e7c5,1410.0,1620.0,4.0,GeForce GTX 1650 G6,151.0,Black / Gray,,28
2d1b53bd-63b4-4f6d-be7b-ae4b3323d81c,2310.0,2700.0,12.0,GeForce RTX 4070 Ti,252.0,Black,,4
ebddd3c3-0fc1-4938-9990-5eb7bae88011,1657.0,1797.0,8.0,GeForce GTX 1080,279.0,Black / White,180.0,66
91925a42-124f-448a-a975-134993197048,1720.0,2755.0,8.0,Radeon RX 7600,281.0,Black / Silver,,26
7571caf4-e00b-485d-b1de-fc076cf9a4ae,2300.0,2500.0,24.0,Radeon RX 7900 XTX,287.0,Black,,9
b8876d64-8cd4-4e10-b33f-3ed88dcf2a3c,2321.0,2581.0,12.0,Radeon RX 6700 XT,305.0,Black,230.0,3
0c0c740a-a346-4690-bd2d-92e164c9f608,1320.0,,12.0,GeForce RTX 3060 12GB,200.0,Black,,1
04a393ef-ec1c-4f9e-8da4-f070db13559b,1260.0,1740.0,12.0,GeForce RTX 3080 12GB LHR,305.0,Black / Gray,,59
2c18a179-0dc0-49e1-880d-dc7a3fa69fe3,1410.0,1740.0,8.0,GeForce RTX 3060 Ti LHR,269.0,Black / Silver,,30
796a1ac2-b094-4634-9537-7c6217491788,1740.0,,4.0,GeForce GTX 1630,170.0,Black,,67
e8c074b5-b080-4f01-86cc-5cde1ce33195,1365.0,1710.0,12.0,GeForce RTX 3080 Ti,318.0,Black / Silver,350.0,37
3e1867fb-b02f-45c4-bda9-64cb47fa184a,1328.0,1442.0,4.0,GeForce GTX 1050 Ti,203.0,Black / Red,75.0,42
19cab25e-c561-404d-b205-e9378df24375,1280.0,1620.0,6.0,Radeon RX 5600 XT,297.0,Black / Silver,150.0,56
4ca4b8ad-8116-42a5-af79-d07932090c9b,1410.0,1785.0,8.0,GeForce RTX 3060 Ti LHR,301.0,Black,,30
16ec92c3-91d6-418b-bc3d-11b6dd925f0a,650.0,,1.0,Radeon HD 5450,152.0,Red / Silver,19.1,78
d2e09209-2496-4210-b784-0bf5fd692e0a,1320.0,,12.0,GeForce RTX 3060 12GB,170.0,Black,,1
dd696269-f0dd-41d9-9679-c6df5f54797f,1825.0,2340.0,16.0,Radeon RX 6900 XT,320.0,Black,300.0,36
fe79c043-9f00-42bc-8b91-950aa5c03c53,1530.0,1755.0,4.0,GeForce GTX 1650 SUPER,202.0,Black,100.0,53
40be27cf-0acb-4960-a50f-bb69b0893db3,1410.0,1635.0,4.0,GeForce GTX 1650 G6,172.0,Black / Silver,,28
35b8e42c-c6cb-49b2-b45f-8bbecc908d4c,1968.0,2593.0,8.0,Radeon RX 6600 XT,240.0,Black / Red,160.0,35
ff514c4e-e30c-44fb-90a0-9b0c13e2f415,1923.0,,4.0,Radeon RX 6400,162.0,Black / Silver,,57
8d0a55e6-97ea-47d4-9f52-a2385ae857df,932.0,1216.0,4.0,Radeon RX 470,243.0,Black,,79
ef134de6-b559-436f-9277-5b091ac3ccb8,1825.0,2340.0,16.0,Radeon RX 6800 XT,320.0,Black,300.0,6
1d8732cf-f494-4c39-8be8-f06bdbe3cd05,2200.0,2400.0,16.0,Arc A770,267.0,Black,,38
b96bc7c3-b624-4ef3-8a90-ec038d40466f,1500.0,1785.0,8.0,GeForce RTX 3070,291.0,Silver / Black,220.0,25
9dc3da6d-bac2-49d2-9627-454c8f9896f1,2310.0,2565.0,8.0,GeForce RTX 4060 Ti,300.0,Black,,13
443c15c7-0c87-4ae5-94cf-13a00795f2e1,1485.0,1755.0,4.0,GeForce GTX 1650 G5,204.0,Silver / Black,,70
15451e33-d5b2-4cf0-8158-5d099489c7e1,1365.0,1680.0,12.0,GeForce RTX 2060,268.0,Black,160.0,24
59206211-2250-458e-b690-7cc1bf56910a,2310.0,2385.0,12.0,GeForce RTX 4070 Ti,336.0,White,,4
b9b9d952-a347-49d3-972e-1db891454791,1320.0,1852.0,12.0,GeForce RTX 3060 12GB,323.0,Black,,1
9a3b1cb4-774e-45ee-8a40-b20bc39209d6,1168.0,1255.0,4.0,Radeon RX 570,232.0,Black / Orange,,74
c6dcc473-7eb2-4c82-a5df-ccdae8f9ebac,1100.0,1183.0,4.0,Radeon RX 550 - 512,192.0,Black,,60
0410bd82-2e56-4e42-a88d-d59be4fc46c3,1260.0,1815.0,12.0,GeForce RTX 3080 12GB LHR,323.0,Black / Gray,,59
9efbd0dc-3a97-4bf7-b481-e7a2fcdd373d,1530.0,1830.0,6.0,GeForce GTX 1660,202.0,Silver / Black,120.0,52
2d2337ae-d012-4fa0-ab5f-13c299491aba,2321.0,,12.0,Radeon RX 6700 XT,281.0,Black / Silver,230.0,3
0acf293f-1aac-487a-b276-b59f2103ef71,1552.0,1777.0,8.0,GeForce RTX 3050 8GB,247.0,Black / Red,,34
d262b53d-64d3-4805-a3bf-f01d5f09e634,1405.0,1425.0,8.0,Radeon RX 580,270.0,Black / Red,185.0,12
6f6b6531-c2cd-4b9c-ba27-5b2beb0402ce,1500.0,1755.0,8.0,GeForce RTX 3070 LHR,305.0,Black,,27
1ad378fb-0060-484d-b2b0-dcd0fdba75cf,1410.0,1650.0,4.0,GeForce GTX 1650 G6,162.0,Gray,,28
d4e1d153-625d-4640-a5dd-8b49757fefb7,2310.0,2535.0,8.0,GeForce RTX 4060 Ti,250.0,Black,,13
dc578bbb-1a12-4288-ad88-870fca3ca374,2310.0,2550.0,8.0,GeForce RTX 4060 Ti,226.0,Black,,13
daaab2ec-c6e2-4532-b28c-789850ef446c,1700.0,2155.0,16.0,Radeon RX 6800,324.0,Black / Silver,250.0,18
cd16fbd4-dbd6-4bf8-a657-58f323906b98,1410.0,1755.0,8.0,GeForce RTX 3060 Ti LHR,232.0,White,,30
817bec4f-b88f-4e2d-ace2-465083da8d01,1830.0,2475.0,8.0,GeForce RTX 4060,221.0,Black / Silver,,15
03a36479-a8f8-4ee5-86fe-4b22b1da4262,2321.0,,12.0,Radeon RX 6700 XT,322.0,Black,230.0,3
46fb2f58-4027-4a6d-9ccd-2ffd1c82043a,2310.0,2610.0,12.0,GeForce RTX 4070 Ti,329.0,Black / Silver,,4
fe7c31d3-e508-4405-b148-b666ab657cc6,1575.0,1770.0,8.0,GeForce RTX 3070 Ti,305.0,Black,290.0,21
2fe6e017-ce58-47a7-8240-efb72524866a,2310.0,2760.0,12.0,GeForce RTX 4070 Ti,338.0,Black / Silver,,4
45d418e8-7775-429a-9bfa-af84ecbdae5b,2205.0,2505.0,16.0,GeForce RTX 4080,329.0,Silver / Black,,17
4e208771-7513-4f48-88c5-3c0a684d2c32,1968.0,2593.0,8.0,Radeon RX 6600 XT,282.0,Black / Silver,160.0,35
19630f8b-1e69-4051-aba4-2494fe5277e2,2050.0,2300.0,8.0,Arc A750,306.0,Blue / Black,,23
e3bb8eb4-3fef-4365-9641-8853438de47a,2000.0,2535.0,20.0,Radeon RX 7900 XT,338.0,Black,,16
db1f2581-1a29-4784-8c71-5aee8a1bfc2b,1685.0,1845.0,4.0,Radeon RX 5500 XT,241.0,Black / Yellow,130.0,80
bab04d7f-740d-49cf-9f13-4cdd58c3c25f,2205.0,2520.0,16.0,GeForce RTX 4080,337.0,Black,,17
5d280d33-01f4-4037-8039-f5d18bd05517,1485.0,1710.0,4.0,GeForce GTX 1650 G5,191.0,Black / Silver,,70
6d093042-ad23-43d0-93bf-ab87cc20031f,1968.0,2607.0,8.0,Radeon RX 6600 XT,240.0,Black / Silver,160.0,35
b4b87943-c84a-4780-8a07-32fa80d745b1,1500.0,1755.0,8.0,GeForce RTX 3070,232.0,White,220.0,25
a4214cd2-0d4d-441c-b459-b8ec517651e7,1830.0,2460.0,8.0,GeForce RTX 4060,260.0,Black,,15
bd5d7307-d453-492e-84fb-d08d7795385c,1005.0,1545.0,8.0,Quadro RTX 4000,267.0,Silver / Black,160.0,81
bcd953ed-d20d-4dc7-af1e-0f27edba91ed,1168.0,1268.0,8.0,Radeon RX 570,246.0,Black / White,,74
774890b2-be16-4439-8450-508cccdd608d,1252.0,1506.0,2.0,GeForce GT 1030,175.0,White,30.0,51
4f4982e0-293c-4e9f-a359-fb27ebdf9517,2310.0,2670.0,8.0,GeForce RTX 4060 Ti,170.0,Black,,13
35cf8f15-6c94-40e8-9e0c-6e5c6e81567e,2205.0,2580.0,16.0,GeForce RTX 4080,352.0,Black,,17
7efde443-4234-42cc-a136-a85474747daf,1260.0,1890.0,12.0,GeForce RTX 3080 12GB LHR,318.0,Black / Silver,,59
62ebcf6b-a5b3-490d-afef-7921ea6690a7,1920.0,2475.0,12.0,GeForce RTX 4070,226.0,Black,,2
55ea8a34-b239-4cb1-8a7b-972221bb231d,1410.0,1710.0,8.0,GeForce RTX 2070,269.0,Clear / Black,175.0,82
815ebc16-544f-4b2e-915f-30078c5b3324,,,0.5,Quadro NVS 420,,Black / Green,,83
46b03593-5e0d-4fed-a4b3-ea1c6b58803a,1620.0,1815.0,16.0,Quadro RTX 5000,267.0,Silver / Black,230.0,84
a3abae4c-da05-472d-998b-37c71060bab7,1607.0,1797.0,8.0,GeForce GTX 1070,267.0,Black / Gray,150.0,54
e5c60676-999e-4ae1-ad9f-1bad2d5f2ec3,1500.0,1845.0,8.0,GeForce RTX 3070 LHR,323.0,Black / Silver,,27
097b6ed7-a142-4871-b176-810dac573be7,1365.0,1710.0,6.0,GeForce RTX 2060,226.0,Silver / Black,160.0,24
7d476ab0-b805-4268-939d-299e8cd5b663,1700.0,2599.0,12.0,Radeon RX 7700 XT,304.0,White,,45
d9d3bd4b-8818-4fd9-bebe-61927ae8e5f2,1485.0,1710.0,4.0,GeForce GTX 1650 G5,190.0,Black,,70
d31f2067-5300-4703-a552-36d75f64037e,1440.0,1800.0,10.0,GeForce RTX 3080 10GB LHR,300.0,Black,,41
89fb766c-3a5f-499c-8e4e-6315de90815f,902.0,,4.0,GeForce GT 730,,Black / Gold,49.0,40
1edf8c0c-1d96-4e17-89c1-fffb578197bc,1594.0,1784.0,8.0,GeForce GTX 1070,267.0,White / Black,150.0,54
af42c23d-cf77-4a51-8277-5212b6298fc8,1440.0,1725.0,10.0,GeForce RTX 3080 10GB LHR,318.0,Gray,,41
80890530-b93a-4c33-b8ed-4fbe1489713f,2321.0,2581.0,12.0,Radeon RX 6700 XT,305.0,White,230.0,3
2fab2a92-ab98-4e58-8353-32adc7267197,2365.0,2820.0,4.0,Radeon RX 6500 XT,240.0,Black,,44
1db715d5-14e4-43c8-9009-482453ce9ae4,1550.0,1777.0,8.0,GeForce RTX 3050 8GB,228.0,Black,,34
13ced42c-3670-440d-83e4-867696cced77,1365.0,1680.0,6.0,GeForce RTX 2060,190.0,Black / Silver,160.0,24
8c9a4034-0264-484e-b538-9524970f8805,1530.0,1755.0,4.0,GeForce GTX 1650 SUPER,225.0,Black / Silver,100.0,53
2d54ca47-8bba-4e86-9468-44f30ee408d8,1170.0,1695.0,24.0,RTX A5000,267.0,Black,230.0,85
5cfc80fd-7604-4a4f-a7dd-64fc25088b94,1100.0,1071.0,4.0,Radeon RX 550 - 512,181.0,Black,,60
9f65a777-200d-4750-ad12-21d99c29990e,1968.0,2589.0,8.0,Radeon RX 6600 XT,282.0,Black / Silver,160.0,35
6f19efa1-3025-408e-b3e5-3e55ecd9b45a,1635.0,1845.0,8.0,GeForce RTX 2070 SUPER,267.0,Black,215.0,47
be23970d-4973-423d-a15d-709166bab34f,1257.0,1380.0,8.0,Radeon RX 580,255.0,Black / Red,185.0,12
f84e391e-6714-4a9a-9033-bea06eba9acb,1968.0,2607.0,8.0,Radeon RX 6600 XT,243.0,Black / Gray,160.0,35
967741b5-8b81-4f3b-aaf3-f7aa4ae83440,1720.0,2715.0,8.0,Radeon RX 7600,245.0,Black,,26
a0b752bf-0c9e-473d-9d9a-b404edc09b0c,1440.0,1800.0,10.0,GeForce RTX 3080 10GB LHR,320.0,Black / Gray,,41
21fc9359-beef-427c-ab6b-eab5c203327d,2125.0,2475.0,16.0,Radeon RX 6900 XT,332.0,Silver / Black,300.0,36
71ea9329-42ef-4184-b02b-ae48b335b51c,1260.0,1815.0,12.0,GeForce RTX 3080 12GB LHR,300.0,Black / Silver,,59
b160db4c-e7a4-400b-bd74-bc18a1ac8a6a,1290.0,1565.0,20.0,RTX 4000 SFF Ada Generation,168.0,Black,,86
36671126-f706-4efd-8bdc-f2e4a63f7ed0,1825.0,2250.0,16.0,Radeon RX 6900 XT,340.0,Black,300.0,36
ff70f8c4-a9fe-46a8-843f-7046e51cfcc7,1065.0,1395.0,8.0,T1000 8GB,156.0,Black / Gray,,87
24ed6c3e-7703-4d66-8e4b-eb09dcdf21b3,1500.0,1815.0,8.0,GeForce RTX 3070 LHR,300.0,Black,,27
05025fc8-7ceb-4374-a8aa-d3459804775f,2300.0,2565.0,24.0,Radeon RX 7900 XTX,338.0,Black,,9
06def5aa-0386-4be6-bf9c-11b0c0febdbe,2310.0,2715.0,8.0,GeForce RTX 4060 Ti,311.0,Black,,13
9ed2ad06-82e0-40d6-934c-51b32aedf64b,1700.0,2599.0,12.0,Radeon RX 7700 XT,332.0,Black,,45
3f0ec1f1-dad6-4464-bee1-f3db7af7b087,1569.0,1683.0,11.0,GeForce GTX 1080 Ti,300.0,Silver,250.0,88
9c3caec1-9d7b-4a8a-a3b5-559f166b60eb,1189.0,1430.0,2.0,GeForce GT 1030 DDR4,147.0,Black / White,,63
131a7312-4396-45d8-8e46-dff3a0616f6a,1500.0,1845.0,6.0,GeForce GTX 1660 Ti,202.0,Black / Silver,120.0,61
8d07c8af-94b6-4c00-a815-1200d0927536,1605.0,1905.0,8.0,Radeon RX 5700 XT,230.0,Black,225.0,49
6b5e3aa5-1f3c-4127-9b55-4a673f14f1e7,1365.0,1845.0,12.0,GeForce RTX 3080 Ti,336.0,Black / Silver,350.0,37
69866e38-059a-40e8-8be9-6c176e47beb6,2150.0,2623.0,12.0,Radeon RX 6750 XT,310.0,Silver / Black,,20
396234f6-69bb-4655-9eca-f8ac4d49b9f2,1500.0,1770.0,6.0,GeForce GTX 1660 Ti,173.0,Black,120.0,61
d763b260-2411-4878-ae86-057faa01123f,1354.0,1468.0,4.0,GeForce GTX 1050 Ti,145.0,Black,75.0,42
2abb984e-4e2d-48d2-a038-d1a84f1835c5,1469.0,1560.0,8.0,Radeon RX 590,232.0,Black / Orange,175.0,89
864904eb-6874-4e6a-9726-0ae7aa30f0a6,1830.0,2475.0,8.0,GeForce RTX 4060,247.0,Black,,15
2162d6a7-f9e2-40c4-a864-ad25c66f9166,1550.0,1830.0,8.0,GeForce RTX 3050 8GB,240.0,Black,,34
8912b1b4-53d7-44f5-8520-b13279b505e4,1410.0,1710.0,8.0,GeForce RTX 3060 Ti LHR,202.0,Black,,30
5df9b1b2-6c08-4e10-9843-990822aab372,2310.0,2670.0,12.0,GeForce RTX 4070 Ti,334.0,Black,,4
2f2258b8-9ef0-4ce9-a3e3-a0e4312b7141,1825.0,2365.0,16.0,Radeon RX 6900 XT,310.0,Black / White,300.0,36
fcfc2c6b-288c-445f-8745-79bf77e5b025,1410.0,1785.0,8.0,GeForce RTX 3060 Ti,301.0,Black,200.0,11
7f6ad851-3f19-4bb3-bda5-079b5ad02a92,1365.0,1770.0,12.0,GeForce RTX 3080 Ti,320.0,Black,350.0,37
eef4064d-8de4-4c49-9775-b7690625fda9,1395.0,1725.0,24.0,GeForce RTX 3090,285.0,Black / Red,350.0,31
7f84de3f-4515-4708-8c2a-eb806760a9f3,902.0,,2.0,GeForce GT 730,165.0,Blue / Black,49.0,40
e23a0a0f-a7d0-4405-98e6-2c93ea43a400,1500.0,1725.0,8.0,GeForce RTX 3070 LHR,294.0,Silver / Black,,27
5c4457f7-e01e-4fa6-8f88-1ae625222b73,1410.0,1620.0,8.0,GeForce RTX 2070,269.0,Clear / Black,175.0,82
db9fdc64-eb4e-4717-a5bd-ea96407aca46,1440.0,1740.0,10.0,GeForce RTX 3080 10GB LHR,305.0,Black,,41
1072d9df-0f8d-42c0-a4ad-7529a62075d2,2310.0,2595.0,16.0,GeForce RTX 4060 Ti,250.0,Black / Silver,,13
1ccb7b01-8413-477a-9e34-e66d300ab1d9,1550.0,,8.0,GeForce RTX 3050 8GB,172.0,Black / Silver,,34
a57b6413-e68e-4a98-81a9-d72d0f8f04d1,1500.0,1770.0,8.0,GeForce RTX 3070 LHR,285.0,Black,,27
2e8093dd-189d-4b29-ac21-963c1786ebf2,1500.0,1755.0,8.0,GeForce RTX 3070 LHR,232.0,Black,,27
a3001bdb-029a-4ab1-92c3-104b800cff2b,1410.0,1830.0,8.0,GeForce RTX 3060 Ti,323.0,Black / Silver,200.0,11
ddaee4dd-2e3e-4eb3-93ab-4a7e2d8f2d6f,1531.0,1771.0,6.0,GeForce GTX 1060 6GB,169.0,Black / Orange,,69
e6383aef-ef23-42d6-b67e-b2c4c82c95a0,1227.0,1480.0,8.0,Quadro P4000,242.0,Black / Green,105.0,90
92d35dba-b006-4a7f-aa08-65f2ecb74c65,1825.0,2310.0,16.0,Radeon RX 6800 XT,324.0,Black,300.0,6
8b177262-1306-4f66-95b3-0b601f75e030,1550.0,1890.0,8.0,GeForce RTX 3050 8GB,300.0,Black / Silver,,34
6d989cfa-773a-4f39-b3a1-ac81d8540ae8,1950.0,2365.0,16.0,Radeon RX 6900 XT,277.0,Black / Gray,300.0,36
196dd4f9-de77-4e17-ade8-7b4429fa5220,1560.0,1890.0,24.0,GeForce RTX 3090 Ti,356.0,Black,450.0,43
348dbee9-f472-40b6-ad5d-f8c55c3b7046,900.0,1080.0,8.0,Radeon Pro WX 7100,242.0,Blue,130.0,91
4b02a968-b81d-4788-a91b-ef80bc74cb51,1350.0,1545.0,11.0,GeForce RTX 2080 Ti,270.0,Black / Clear,250.0,55
09482453-e517-41e0-8d1a-b046a5e0e15b,1260.0,1755.0,12.0,GeForce RTX 3080 12GB LHR,285.0,Black,,59
3c272237-53a5-48df-9223-9b8eccbc6972,1290.0,1392.0,4.0,GeForce GTX 1050 Ti,182.0,Black / White,75.0,42
d30516c1-a6e2-4934-9dbc-68015d7eb57b,1923.0,,4.0,Radeon RX 6400,155.0,Black / Silver,,57
942ffdf4-3935-40af-9738-834b3fe30367,1410.0,1590.0,4.0,GeForce GTX 1650 G6,178.0,Black / Silver,,28
b7705108-93ee-4c59-86a6-b03f1beaaa08,1365.0,1665.0,12.0,GeForce RTX 3080 Ti,305.0,Black / Silver,350.0,37
fb8c6e7c-49e4-483f-8b76-4e61859575e4,2321.0,2622.0,12.0,Radeon RX 6700 XT,323.0,Black,230.0,3
7e084a30-def4-4138-897c-1fe934aab8ed,2055.0,2694.0,8.0,Radeon RX 6650 XT,281.0,Black / Gray,,14
3c096cd3-8984-417e-b280-8e686153633d,1370.0,1470.0,5.0,Quadro P2000,201.0,Black,75.0,92
4f3ddf1e-e305-4996-8a41-b089f711f40b,1500.0,1845.0,8.0,GeForce RTX 3070 LHR,275.0,Black / Silver,,27
a773e8ba-2c84-419c-af74-e0458050612d,1550.0,1777.0,8.0,GeForce RTX 3050 8GB,213.0,Black,,34
aed199f7-3877-4296-a06b-d96a03fae776,1530.0,1725.0,4.0,GeForce GTX 1650 SUPER,158.0,Black,100.0,53
b7506695-c7a6-4f94-ba14-ad1c34dbcd93,1410.0,1770.0,8.0,GeForce RTX 3060 Ti LHR,278.0,Black / Gray,,30
dcbe7baf-171c-451a-9786-7a0a74e421f2,1923.0,,4.0,Radeon RX 6400,192.0,Black / Silver,,57
8e0882fa-4297-405a-8e93-bfa7ae38c753,1500.0,1845.0,8.0,GeForce RTX 3070 LHR,290.0,Black,,27
be1568b8-1e68-4e6c-8a7f-652a04da91f8,1320.0,1777.0,12.0,GeForce RTX 3060 12GB,202.0,Black,,1
4456e515-269c-42cd-a4d0-c90663fc6d7e,1410.0,1665.0,8.0,GeForce RTX 3060 Ti,222.0,Black,200.0,11
f2cdbd47-37d8-4084-bfa7-82952e571868,1395.0,1860.0,24.0,GeForce RTX 3090,319.0,Black,350.0,31
c6228e43-8b89-4ed1-8d0f-06ab32d1488c,1830.0,2460.0,8.0,GeForce RTX 4060,155.0,Black,,15
bb430cb3-c3fb-4bb4-a686-ddb298ad505f,1200.0,1455.0,12.0,Titan V,267.0,Black / Gold,,93
bdb6e645-9b17-4794-8ff3-c2e6f247e9b2,1410.0,1740.0,8.0,GeForce RTX 3060 Ti,269.0,Black / Silver,200.0,11
72e27fe6-e65a-4303-8880-415a71a6594c,1410.0,1740.0,8.0,GeForce RTX 3060 Ti LHR,282.0,Black,,30
c3f5a064-0702-4e8d-b9bb-aa88b45fbe21,872.0,1180.0,4.0,Quadro M2000,168.0,Black,75.0,94
ac2aa853-c27b-4d82-b502-d6fdfa110220,1605.0,1815.0,8.0,GeForce RTX 2070 SUPER,286.0,Black,215.0,47
5c696fca-422b-4442-91f4-fd3b616ffbd3,1189.0,1430.0,2.0,GeForce GT 1030 DDR4,150.0,Black,,63
749175ad-efa3-46c2-9c34-e893a43d438a,1395.0,,24.0,GeForce RTX 3090,304.0,Silver / Black,350.0,31
0187a7fd-697f-416b-9c1a-2b0ac881c0ec,1550.0,1875.0,8.0,GeForce RTX 3050 8GB,272.0,Black,,34
6665d45c-b71c-407c-a611-ba8803ceee40,1410.0,1665.0,8.0,GeForce RTX 3060 Ti LHR,247.0,Black,,30
8cbaad19-126b-4a22-b848-cbbfef13dfca,1341.0,1455.0,4.0,GeForce GTX 1050 Ti,191.0,Black / Orange,75.0,42
68644efc-95d4-4a26-ba05-605a79a85f63,1250.0,1290.0,4.0,Radeon Pro WX 3200,168.0,Blue / Black,65.0,95
aaae089f-7fd9-4cca-a937-bd757aad2cab,2015.0,2340.0,16.0,Radeon RX 6900 XT,332.0,Black,300.0,36
fe13e3f6-84c0-4055-a328-8e877a1ccb67,954.0,,2.0,GeForce GT 710,114.0,Black,25.0,58
665abdc5-fb17-4f13-993d-d9f47d108566,1365.0,1710.0,6.0,GeForce RTX 2060,205.0,Silver / Black,160.0,24
29d27286-8596-4929-82a0-d4a79c550ab4,1257.0,1380.0,8.0,Radeon RX 580,298.0,Black,185.0,12
283b1645-d329-4429-a5f3-29a97ae2c2d7,2055.0,2689.0,8.0,Radeon RX 6650 XT,220.0,Black,,14
f104d5ab-1769-4029-9a65-b6837f8f9d62,1320.0,1882.0,12.0,GeForce RTX 3060 12GB,301.0,Orange / Black,,1
e491fdf2-b749-4157-83e4-bdc60428cd60,2235.0,2550.0,24.0,GeForce RTX 4090,326.0,Black,,8
a6a079e7-4d4f-4297-8cb9-9fcd3b18a104,2075.0,2320.0,32.0,Radeon PRO W6800,267.0,Blue / Gray,250.0,96
61f0fd12-b8c6-470d-81a2-67483d5a1872,1120.0,1316.0,4.0,Radeon RX 480,276.0,Black / Red,150.0,97
3f1dc62f-a7be-4a62-b2a5-ec86326e7207,2331.0,2331.0,4.0,Radeon PRO W6400,168.0,Blue,,98
